,x,y,power,speed,spot_diameter,laser_current,signal,ID1,ID2,C1,C2,delta,scan_number
131,-18.629714965820312,-81.2271728515625,4800.0,1500.0,100.0,4511.0,1354.0,1.0,0.0,0.0,20.0,0.015564603731036186,1.0
132,-18.631961822509766,-81.21257019042969,4800.0,1500.0,100.0,4511.0,1308.0,1.0,0.0,0.0,20.0,0.014774507842957973,1.0
133,-18.634580612182617,-81.19723510742188,4800.0,1500.0,100.0,4510.0,1336.0,1.0,0.0,0.0,20.0,0.015557083301246166,1.0
134,-18.636825561523438,-81.18263244628906,4800.0,1500.0,100.0,4511.0,1371.0,1.0,0.0,0.0,20.0,0.014774217270314693,1.0
135,-18.639446258544922,-81.16691589355469,4800.0,1500.0,100.0,4515.0,1326.0,1.0,0.0,0.0,20.0,0.015933550894260406,1.0
136,-18.641691207885742,-81.1523208618164,4800.0,1500.0,100.0,4511.0,1308.0,1.0,0.0,0.0,20.0,0.014766677282750607,1.0
137,-18.643938064575195,-81.13697814941406,4800.0,1500.0,100.0,4511.0,1354.0,1.0,0.0,0.0,20.0,0.015506359748542309,1.0
138,-18.646183013916016,-81.12237548828125,4800.0,1500.0,100.0,4514.0,1421.0,1.0,0.0,0.0,20.0,0.014774217270314693,1.0
139,-18.648801803588867,-81.10704040527344,4800.0,1500.0,100.0,4514.0,1490.0,1.0,0.0,0.0,20.0,0.015557083301246166,1.0
140,-18.65104866027832,-81.09207153320312,4800.0,1500.0,100.0,4515.0,1475.0,1.0,0.0,0.0,20.0,0.01513656135648489,1.0
141,-18.65329360961914,-81.07709503173828,4800.0,1500.0,100.0,4512.0,1421.0,1.0,0.0,0.0,20.0,0.015143823809921741,1.0
142,-18.65553855895996,-81.06212615966797,4800.0,1500.0,100.0,4511.0,1468.0,1.0,0.0,0.0,20.0,0.015136278234422207,1.0
143,-18.657785415649414,-81.04753112792969,4800.0,1500.0,100.0,4512.0,1475.0,1.0,0.0,0.0,20.0,0.014766966924071312,1.0
144,-18.660030364990234,-81.03292846679688,4800.0,1500.0,100.0,4514.0,1460.0,1.0,0.0,0.0,20.0,0.014774217270314693,1.0
145,-18.662275314331055,-81.01834106445312,4800.0,1500.0,100.0,4514.0,1468.0,1.0,0.0,0.0,20.0,0.014759136363863945,1.0
146,-18.664520263671875,-81.00337219238281,4800.0,1500.0,100.0,4514.0,1475.0,1.0,0.0,0.0,20.0,0.015136278234422207,1.0
147,-18.666767120361328,-80.98951721191406,4800.0,1500.0,100.0,4512.0,1475.0,1.0,0.0,0.0,20.0,0.014035983942449093,1.0
148,-18.66938591003418,-80.97454833984375,4800.0,1500.0,100.0,4514.0,1518.0,1.0,0.0,0.0,20.0,0.015196222811937332,1.0
149,-18.671630859375,-80.9603271484375,4800.0,1500.0,100.0,4511.0,1525.0,1.0,0.0,0.0,20.0,0.014397294260561466,1.0
150,-18.673877716064453,-80.94535827636719,4800.0,1500.0,100.0,4511.0,1483.0,1.0,0.0,0.0,20.0,0.01513656135648489,1.0
151,-18.676496505737305,-80.93113708496094,4800.0,1500.0,100.0,4511.0,1504.0,1.0,0.0,0.0,20.0,0.014460301958024502,1.0
152,-18.678743362426758,-80.91616821289062,4800.0,1500.0,100.0,4512.0,1532.0,1.0,0.0,0.0,20.0,0.01513656135648489,1.0
153,-18.680988311767578,-80.90119934082031,4800.0,1500.0,100.0,4515.0,1525.0,1.0,0.0,0.0,20.0,0.015136278234422207,1.0
154,-18.683609008789062,-80.88623046875,4800.0,1500.0,100.0,4511.0,1497.0,1.0,0.0,0.0,20.0,0.015196551568806171,1.0
155,-18.686227798461914,-80.87126159667969,4800.0,1500.0,100.0,4509.0,1525.0,1.0,0.0,0.0,20.0,0.015196222811937332,1.0
156,-18.688472747802734,-80.85629272460938,4800.0,1500.0,100.0,4512.0,1552.0,1.0,0.0,0.0,20.0,0.015136278234422207,1.0
157,-18.69109344482422,-80.84131622314453,4800.0,1500.0,100.0,4516.0,1511.0,1.0,0.0,0.0,20.0,0.015204066410660744,1.0
158,-18.69333839416504,-80.82634735107422,4800.0,1500.0,100.0,4511.0,1532.0,1.0,0.0,0.0,20.0,0.015136278234422207,1.0
159,-18.695959091186523,-80.8113784790039,4800.0,1500.0,100.0,4511.0,1532.0,1.0,0.0,0.0,20.0,0.015196551568806171,1.0
160,-18.698204040527344,-80.79640197753906,4800.0,1500.0,100.0,4511.0,1518.0,1.0,0.0,0.0,20.0,0.015143823809921741,1.0
161,-18.700822830200195,-80.78143310546875,4800.0,1500.0,100.0,4514.0,1572.0,1.0,0.0,0.0,20.0,0.015196222811937332,1.0
162,-18.70306968688965,-80.766845703125,4800.0,1500.0,100.0,4512.0,1546.0,1.0,0.0,0.0,20.0,0.014759426936507225,1.0
163,-18.7056884765625,-80.75187683105469,4800.0,1500.0,100.0,4514.0,1525.0,1.0,0.0,0.0,20.0,0.015196222811937332,1.0
164,-18.707935333251953,-80.73727416992188,4800.0,1500.0,100.0,4510.0,1483.0,1.0,0.0,0.0,20.0,0.014774507842957973,1.0
165,-18.710180282592773,-80.72230529785156,4800.0,1500.0,100.0,4511.0,1445.0,1.0,0.0,0.0,20.0,0.015136278234422207,1.0
166,-18.712799072265625,-80.70808410644531,4800.0,1500.0,100.0,4514.0,1483.0,1.0,0.0,0.0,20.0,0.014460301958024502,1.0
167,-18.715045928955078,-80.693115234375,4800.0,1500.0,100.0,4510.0,1460.0,1.0,0.0,0.0,20.0,0.01513656135648489,1.0
168,-18.716917037963867,-80.67814636230469,4800.0,1500.0,100.0,4510.0,1445.0,1.0,0.0,0.0,20.0,0.015085362829267979,1.0
169,-18.719161987304688,-80.66354370117188,4800.0,1500.0,100.0,4515.0,1460.0,1.0,0.0,0.0,20.0,0.014774217270314693,1.0
170,-18.721406936645508,-80.64895629882812,4800.0,1500.0,100.0,4512.0,1445.0,1.0,0.0,0.0,20.0,0.014759136363863945,1.0
171,-18.724027633666992,-80.63398742675781,4800.0,1500.0,100.0,4512.0,1437.0,1.0,0.0,0.0,20.0,0.015196551568806171,1.0
172,-18.726272583007812,-80.619384765625,4800.0,1500.0,100.0,4514.0,1483.0,1.0,0.0,0.0,20.0,0.014774217270314693,1.0
173,-18.728517532348633,-80.60441589355469,4800.0,1500.0,100.0,4512.0,1475.0,1.0,0.0,0.0,20.0,0.015136278234422207,1.0
174,-18.730764389038086,-80.58944702148438,4800.0,1500.0,100.0,4511.0,1475.0,1.0,0.0,0.0,20.0,0.01513656135648489,1.0
175,-18.733009338378906,-80.5748519897461,4800.0,1500.0,100.0,4511.0,1490.0,1.0,0.0,0.0,20.0,0.014766677282750607,1.0
176,-18.735254287719727,-80.55987548828125,4800.0,1500.0,100.0,4509.0,1539.0,1.0,0.0,0.0,20.0,0.015143823809921741,1.0
177,-18.73787498474121,-80.54490661621094,4800.0,1500.0,100.0,4511.0,1559.0,1.0,0.0,0.0,20.0,0.015196551568806171,1.0
178,-18.74011993408203,-80.52993774414062,4800.0,1500.0,100.0,4515.0,1532.0,1.0,0.0,0.0,20.0,0.015136278234422207,1.0
179,-18.74236488342285,-80.51534271240234,4800.0,1500.0,100.0,4510.0,1511.0,1.0,0.0,0.0,20.0,0.014766677282750607,1.0
180,-18.744985580444336,-80.5,4800.0,1500.0,100.0,4512.0,1525.0,1.0,0.0,0.0,20.0,0.015564924106001854,1.0
181,-18.747230529785156,-80.48540496826172,4800.0,1500.0,100.0,4514.0,1566.0,1.0,0.0,0.0,20.0,0.014766677282750607,1.0
182,-18.749475479125977,-80.47006225585938,4800.0,1500.0,100.0,4516.0,1604.0,1.0,0.0,0.0,20.0,0.015506083145737648,1.0
183,-18.75172233581543,-80.45545959472656,4800.0,1500.0,100.0,4514.0,1597.0,1.0,0.0,0.0,20.0,0.014774507842957973,1.0
184,-18.75396728515625,-80.44012451171875,4800.0,1500.0,100.0,4511.0,1597.0,1.0,0.0,0.0,20.0,0.015498533844947815,1.0
185,-18.75621223449707,-80.42552185058594,4800.0,1500.0,100.0,4512.0,1616.0,1.0,0.0,0.0,20.0,0.014774217270314693,1.0
186,-18.758459091186523,-80.4101791381836,4800.0,1500.0,100.0,4514.0,1646.0,1.0,0.0,0.0,20.0,0.015506359748542309,1.0
187,-18.760704040527344,-80.39558410644531,4800.0,1500.0,100.0,4516.0,1597.0,1.0,0.0,0.0,20.0,0.014766677282750607,1.0
188,-18.762948989868164,-80.38024139404297,4800.0,1500.0,100.0,4512.0,1591.0,1.0,0.0,0.0,20.0,0.015506083145737648,1.0
189,-18.765193939208984,-80.36564636230469,4800.0,1500.0,100.0,4514.0,1559.0,1.0,0.0,0.0,20.0,0.014766677282750607,1.0
