mean,max,min,stddev,file,scan_number,subsegment_index,mean_laser_current,bulk
1485.5570469798658,1810.0,838.0,161.63798238554244,layer178.csv,5,0,4511.523489932886,1.0
1482.608938547486,1674.0,1248.0,81.17498258205752,layer178.csv,6,0,4513.212290502794,1.0
1561.75,1854.0,1003.0,116.74254629476185,layer178.csv,7,0,4518.341346153846,1.0
1495.835294117647,1738.0,1112.0,107.00388635699983,layer178.csv,8,0,4523.023529411765,1.0
1508.9880952380952,1628.0,1345.0,66.88413828042296,layer178.csv,8,1,4522.369047619048,1.0
1540.7175141242938,1773.0,1086.0,117.74538928936948,layer178.csv,9,0,4521.61581920904,1.0
1605.9565217391305,1841.0,1206.0,97.949899909339,layer178.csv,10,0,4520.342391304348,1.0
1526.890052356021,1806.0,1248.0,103.88809653957021,layer178.csv,11,0,4520.476439790576,1.0
1614.8994974874372,1846.0,1137.0,107.55902878472972,layer178.csv,12,0,4530.94472361809,1.0
1522.7184466019417,1712.0,1060.0,109.55084092375338,layer178.csv,13,0,4533.553398058252,1.0
1574.4366197183099,1819.0,1206.0,111.67773880430353,layer178.csv,14,0,4529.502347417841,1.0
1531.7511312217196,1733.0,1137.0,106.074193112282,layer178.csv,15,0,4519.20814479638,1.0
1565.1359649122808,1819.0,1317.0,89.5276293991041,layer178.csv,16,0,4518.355263157895,1.0
1511.0851063829787,1722.0,1206.0,90.44467682187943,layer178.csv,17,0,4515.2,1.0
1627.8312757201645,1916.0,1112.0,132.75203659213742,layer178.csv,18,0,4515.641975308642,1.0
1519.392,1758.0,1228.0,87.63016795601844,layer178.csv,19,0,4519.14,1.0
1677.031007751938,1837.0,1317.0,95.89876267152863,layer178.csv,20,0,4520.7131782945735,1.0
1609.09375,1801.0,1354.0,91.66706380122307,layer178.csv,20,1,4522.6953125,1.0
1514.4586466165413,1696.0,1086.0,103.42121415849834,layer178.csv,21,0,4522.789473684211,1.0
1550.9924242424242,1792.0,1354.0,96.39215171529717,layer178.csv,21,1,4526.333333333333,1.0
1578.0073529411766,1768.0,1086.0,94.12409645871534,layer178.csv,22,0,4525.27205882353,1.0
1596.860294117647,1748.0,1475.0,53.84033759974645,layer178.csv,22,1,4527.492647058823,1.0
1623.2428571428572,1773.0,1326.0,74.15340002113105,layer178.csv,23,0,4525.5,1.0
1539.705035971223,1701.0,1362.0,70.12911558216626,layer178.csv,23,1,4528.136690647482,1.0
1587.2708333333333,1768.0,1124.0,76.28311837690929,layer178.csv,24,0,4525.159722222223,1.0
1551.8881118881118,1717.0,1397.0,65.9706551520468,layer178.csv,24,1,4527.195804195804,1.0
1616.3469387755101,1815.0,1195.0,91.32789494667448,layer178.csv,25,0,4525.680272108843,1.0
1518.1020408163265,1712.0,1298.0,76.49683063941855,layer178.csv,25,1,4527.6122448979595,1.0
1625.450331125828,1884.0,1289.0,117.81991470551513,layer178.csv,26,0,4525.046357615894,1.0
1553.2666666666667,1806.0,1345.0,106.00230605458019,layer178.csv,26,1,4526.086666666667,1.0
1497.6580645161291,1717.0,1137.0,111.117284083352,layer178.csv,27,0,4522.258064516129,1.0
1497.3181818181818,1646.0,1279.0,71.78455360977009,layer178.csv,27,1,4522.207792207792,1.0
1584.9367088607594,1796.0,1269.0,87.16742826993188,layer178.csv,28,0,4518.569620253164,1.0
1517.2784810126582,1685.0,1308.0,77.78694314777356,layer178.csv,28,1,4519.474683544304,1.0
1521.2222222222222,1733.0,1149.0,123.04260027113163,layer178.csv,29,0,4517.481481481482,1.0
1488.5093167701864,1712.0,1326.0,68.31204599105129,layer178.csv,29,1,4517.378881987577,1.0
1628.260606060606,1773.0,1124.0,76.72255383066545,layer178.csv,30,0,4515.951515151515,1.0
1533.2484848484848,1777.0,1317.0,74.40123867171927,layer178.csv,30,1,4516.369696969697,1.0
1529.905325443787,1773.0,1289.0,93.52348327720888,layer178.csv,31,0,4516.627218934911,1.0
1507.1420118343194,1712.0,1161.0,111.21844254806136,layer178.csv,31,1,4518.402366863906,1.0
1626.5639534883721,1819.0,1259.0,99.79707015878225,layer178.csv,32,0,4517.866279069767,1.0
1529.0174418604652,1743.0,1336.0,87.8386783638719,layer178.csv,32,1,4519.430232558139,1.0
1582.5397727272727,1850.0,1336.0,109.58692382157471,layer178.csv,33,0,4518.380681818182,1.0
1443.28,1634.0,1206.0,90.38196027337061,layer178.csv,33,1,4521.354285714286,1.0
1628.3333333333333,1833.0,1238.0,91.81624160366303,layer178.csv,34,0,4519.394444444444,1.0
1532.022346368715,1690.0,1345.0,67.22263147336656,layer178.csv,34,1,4520.832402234637,1.0
1570.448087431694,1801.0,1259.0,97.70523465432004,layer178.csv,35,0,4520.6557377049185,1.0
1479.0054644808743,1668.0,1124.0,87.72407669130314,layer178.csv,35,1,4522.169398907104,1.0
1570.7118644067796,1792.0,1228.0,99.49591324215895,layer178.csv,36,0,4521.9717514124295,1.0
1482.3125,1685.0,1195.0,100.47867855296465,layer178.csv,36,1,4523.528409090909,1.0
1532.698795180723,1753.0,1279.0,92.53455687155952,layer178.csv,37,0,4522.012048192771,1.0
1520.490909090909,1696.0,1345.0,68.64097355580489,layer178.csv,37,1,4523.224242424242,1.0
1577.2129032258065,1701.0,1206.0,66.93463225264696,layer178.csv,38,0,4521.729032258065,1.0
1509.3831168831168,1696.0,1354.0,61.53240071975892,layer178.csv,38,1,4522.584415584415,1.0
1550.5833333333333,1758.0,1298.0,88.81038634203897,layer178.csv,39,0,4520.722222222223,1.0
1541.4545454545455,1696.0,1371.0,67.55010854657102,layer178.csv,39,1,4522.377622377622,1.0
1618.2706766917292,1854.0,1112.0,124.56360683467057,layer178.csv,40,0,4519.285714285715,1.0
1448.345864661654,1674.0,1195.0,113.8297795987521,layer178.csv,40,1,4522.443609022556,1.0
1461.1065573770493,1717.0,1149.0,135.39431226261456,layer178.csv,41,0,4521.418032786885,1.0
1527.0247933884298,1674.0,1362.0,71.42139675344855,layer178.csv,41,1,4521.98347107438,1.0
1601.4796380090497,1782.0,1289.0,91.3468145893198,layer178.csv,42,0,4521.122171945702,1.0
1545.6030150753768,1806.0,1380.0,72.3652668771822,layer178.csv,43,0,4521.301507537689,1.0
1597.6497175141244,1833.0,1137.0,119.18277001904146,layer178.csv,44,0,4520.751412429378,1.0
1343.1694915254238,1525.0,1018.0,103.55971871543211,layer178.csv,45,0,4514.71186440678,1.0
1454.4406779661017,1651.0,1289.0,85.85033709427924,layer178.csv,45,1,4514.983050847458,1.0
1441.5254237288136,1559.0,1326.0,49.45854485039728,layer178.csv,45,2,4513.254237288135,1.0
1435.0169491525423,1546.0,1308.0,54.90407398221804,layer178.csv,45,3,4511.525423728814,1.0
1544.2105263157894,1806.0,1149.0,119.73599107356821,layer178.csv,46,0,4510.330827067669,1.0
1475.0225563909773,1622.0,1248.0,68.73152149923791,layer178.csv,46,1,4513.992481203008,1.0
1558.6756756756756,1819.0,1112.0,141.17533741703517,layer178.csv,47,0,4513.581081081081,1.0
1509.3945578231292,1663.0,1317.0,67.61672274572695,layer178.csv,47,1,4514.809523809524,1.0
1561.9325153374234,1753.0,1206.0,99.00784680028602,layer178.csv,48,0,4514.4662576687115,1.0
1482.141975308642,1707.0,1269.0,82.41807509442934,layer178.csv,48,1,4518.33950617284,1.0
1559.774011299435,1743.0,1137.0,121.78625715544456,layer178.csv,49,0,4518.214689265536,1.0
1483.3559322033898,1628.0,1259.0,68.63621354242767,layer178.csv,49,1,4520.112994350283,1.0
1505.1927083333333,1668.0,1112.0,94.49409896124871,layer178.csv,50,0,4519.697916666667,1.0
1462.696335078534,1634.0,1137.0,86.42790135809852,layer178.csv,50,1,4522.1832460732985,1.0
1514.1884057971015,1792.0,780.0,151.66148505520226,layer178.csv,51,0,4520.695652173913,1.0
1447.995145631068,1712.0,1161.0,136.90030734513485,layer178.csv,51,1,4522.73786407767,1.0
1457.6950354609928,1668.0,926.0,122.20126076019723,layer178.csv,52,0,4520.2056737588655,1.0
1423.6285714285714,1712.0,1206.0,108.23270847425684,layer178.csv,52,1,4520.807142857143,1.0
1414.9276315789473,1646.0,1060.0,117.01631138962075,layer178.csv,53,0,4518.085526315789,1.0
1511.7549668874171,1696.0,1228.0,105.93719036837156,layer178.csv,53,1,4520.119205298013,1.0
1581.2147239263804,1763.0,1137.0,108.97918652701271,layer178.csv,54,0,4519.588957055214,1.0
1423.5617283950617,1628.0,1228.0,85.82827682754379,layer178.csv,54,1,4522.493827160494,1.0
1499.3850574712644,1733.0,926.0,148.7773002311749,layer178.csv,55,0,4520.005747126437,1.0
1534.393063583815,1738.0,1362.0,72.6408248277435,layer178.csv,55,1,4522.578034682081,1.0
1541.9513513513514,1773.0,1289.0,103.3216589146562,layer178.csv,56,0,4520.529729729729,1.0
1450.804347826087,1634.0,1172.0,89.93345838795562,layer178.csv,56,1,4522.505434782609,1.0
1496.6734693877552,1707.0,1124.0,109.10711601685001,layer178.csv,57,0,4520.974489795918,1.0
1507.0307692307692,1748.0,1308.0,76.02394411562362,layer178.csv,57,1,4522.246153846154,1.0
1515.6280193236714,1768.0,1149.0,96.53595253993144,layer178.csv,58,0,4521.565217391304,1.0
1493.0242718446602,1668.0,1345.0,71.08721836421124,layer178.csv,58,1,4522.5,1.0
1535.197247706422,1743.0,1032.0,99.72670265171048,layer178.csv,59,0,4522.362385321101,1.0
1514.3963133640552,1668.0,1308.0,74.13053367725796,layer178.csv,59,1,4524.815668202765,1.0
1557.0786026200874,1743.0,1206.0,96.68881758550087,layer178.csv,60,0,4524.388646288209,1.0
1445.469298245614,1657.0,1248.0,77.42797403177637,layer178.csv,60,1,4526.451754385965,1.0
1525.8208333333334,1733.0,1206.0,106.38944370866355,layer178.csv,61,0,4524.879166666667,1.0
1523.9665271966528,1733.0,1217.0,101.38760564445838,layer178.csv,61,1,4525.468619246862,1.0
1544.9709543568465,1819.0,1238.0,110.4253337919909,layer178.csv,62,0,4523.307053941909,1.0
1449.1535269709543,1663.0,1228.0,82.54181184907507,layer178.csv,62,1,4523.767634854772,1.0
1497.3193277310925,1690.0,1217.0,95.06976056737479,layer178.csv,63,0,4522.823529411765,1.0
1464.5991561181434,1722.0,1238.0,92.73738884844184,layer178.csv,63,1,4522.438818565401,1.0
1499.7094017094016,1773.0,1259.0,107.06712167648149,layer178.csv,64,0,4521.038461538462,1.0
1473.4163090128754,1646.0,1289.0,69.86377357743868,layer178.csv,64,1,4520.296137339055,1.0
1559.5260869565218,1763.0,1279.0,96.64253594692819,layer178.csv,65,0,4519.852173913044,1.0
1475.8995633187774,1738.0,1259.0,90.96567541997807,layer178.csv,65,1,4518.602620087337,1.0
1503.845132743363,1685.0,1248.0,71.56887825526465,layer178.csv,66,0,4518.16371681416,1.0
1483.3495575221239,1690.0,1206.0,81.81782550643028,layer178.csv,66,1,4517.924778761062,1.0
1495.2432432432433,1763.0,1073.0,116.25106538046862,layer178.csv,67,0,4516.378378378378,1.0
1547.9954954954956,1773.0,1317.0,92.15788927859631,layer178.csv,67,1,4516.279279279279,1.0
1505.876712328767,1850.0,942.0,142.1482548350895,layer178.csv,68,0,4515.1278538812785,1.0
1527.0779816513761,1743.0,1326.0,83.76955267613225,layer178.csv,68,1,4515.366972477064,1.0
1629.7116279069767,1846.0,1289.0,121.96946093049482,layer178.csv,69,0,4514.5860465116275,1.0
1493.8046511627906,1722.0,1298.0,91.94638972258697,layer178.csv,69,1,4514.86511627907,1.0
1505.6872037914693,1712.0,1184.0,88.76972060321407,layer178.csv,70,0,4513.824644549763,1.0
1514.867298578199,1758.0,1269.0,107.42960407211294,layer178.csv,70,1,4513.890995260664,1.0
1645.451923076923,1810.0,1336.0,99.24410269320137,layer178.csv,71,0,4513.298076923077,1.0
1510.5603864734298,1758.0,1259.0,104.99917172825104,layer178.csv,71,1,4513.415458937198,1.0
1540.4117647058824,1758.0,1228.0,77.93780236869837,layer178.csv,72,0,4513.024509803921,1.0
1520.3431372549019,1680.0,1317.0,69.20543375159112,layer178.csv,72,1,4513.387254901961,1.0
1575.228855721393,1810.0,1161.0,98.93787871166563,layer178.csv,73,0,4512.348258706467,1.0
1505.01,1707.0,1289.0,87.61946073789773,layer178.csv,73,1,4512.995,1.0
1531.9187817258883,1707.0,1279.0,71.37001248969884,layer178.csv,74,0,4511.913705583756,1.0
1495.0867346938776,1663.0,1238.0,88.23702788137062,layer178.csv,74,1,4511.938775510204,1.0
1491.0773195876288,1753.0,1206.0,101.69065280074759,layer178.csv,75,0,4510.118556701031,1.0
1557.440414507772,1738.0,1289.0,91.52744045533485,layer178.csv,75,1,4511.341968911917,1.0
1533.9,1717.0,1326.0,74.86068112799514,layer178.csv,76,0,4509.989473684211,1.0
1470.0947368421052,1668.0,1195.0,73.79845579388721,layer178.csv,76,1,4511.38947368421,1.0
1535.4247311827958,1733.0,1124.0,113.42103136592672,layer178.csv,77,0,4509.844086021505,1.0
1531.521505376344,1787.0,1269.0,96.00891574801888,layer178.csv,77,1,4511.602150537635,1.0
1574.0,1707.0,1195.0,75.16851741872365,layer178.csv,78,0,4509.568306010929,1.0
1501.989010989011,1796.0,1060.0,142.483119841198,layer178.csv,78,1,4511.010989010989,1.0
1453.7877094972066,1696.0,1137.0,108.34421488581137,layer178.csv,79,0,4509.692737430168,1.0
1544.0111731843576,1753.0,1371.0,73.1431586880786,layer178.csv,79,1,4510.530726256983,1.0
1507.0342857142857,1743.0,1195.0,86.59580307499944,layer178.csv,80,0,4509.994285714286,1.0
1476.48,1969.0,1289.0,83.57558358413402,layer178.csv,80,1,4510.72,1.0
1551.9651162790697,1888.0,1099.0,116.95004376491009,layer178.csv,81,0,4508.4941860465115,1.0
1536.8362573099416,1828.0,1371.0,81.83364294809327,layer178.csv,81,1,4509.795321637427,1.0
1563.2380952380952,1787.0,1326.0,85.20620911977224,layer178.csv,82,0,4507.833333333333,1.0
1438.720238095238,1628.0,1269.0,73.36146042803256,layer178.csv,82,1,4509.488095238095,1.0
1509.4878048780488,1733.0,1112.0,113.32101433672129,layer178.csv,83,0,4508.65243902439,1.0
1546.939024390244,1712.0,1397.0,79.65104497055795,layer178.csv,83,1,4509.719512195122,1.0
1547.9503105590063,1824.0,1206.0,113.0368379047558,layer178.csv,84,0,4508.552795031056,1.0
1485.5,1712.0,1124.0,112.13652393399752,layer178.csv,84,1,4509.66875,1.0
1544.1592356687897,1801.0,1124.0,141.80777828307373,layer178.csv,85,0,4507.8152866242035,1.0
1545.5031847133757,1733.0,1308.0,102.07806580514749,layer178.csv,85,1,4508.923566878981,1.0
1536.562091503268,1717.0,1032.0,104.382017712676,layer178.csv,86,0,4507.705882352941,1.0
1534.2679738562092,1674.0,1326.0,79.05594995123471,layer178.csv,86,1,4508.516339869281,1.0
1571.2533333333333,1738.0,1161.0,85.83007916161378,layer178.csv,87,0,4507.92,1.0
1600.013422818792,1768.0,1452.0,59.845324855633116,layer178.csv,87,1,4509.167785234899,1.0
1625.5958904109589,1763.0,1206.0,90.52469418387383,layer178.csv,88,0,4507.767123287671,1.0
1563.63698630137,1733.0,1308.0,85.35902261391324,layer178.csv,88,1,4508.801369863014,1.0
1644.1574074074074,1943.0,1112.0,124.45850580555971,layer178.csv,89,0,4506.962962962963,1.0
1509.4351851851852,1792.0,1195.0,118.19152482213148,layer178.csv,89,1,4507.064814814815,1.0
1573.1741293532339,1796.0,1326.0,103.11175663126518,layer178.csv,90,0,4508.3233830845775,1.0
1537.1791044776119,1884.0,1248.0,108.9293338012407,layer178.csv,90,1,4509.20895522388,1.0
1606.6203208556149,1806.0,1137.0,106.12876959993199,layer178.csv,91,0,4508.0695187165775,1.0
1480.1720430107528,1738.0,1112.0,144.57167911179025,layer178.csv,91,1,4508.8279569892475,1.0
1502.2151162790697,1712.0,1161.0,106.58747474022502,layer178.csv,92,0,4508.040697674419,1.0
1483.1220930232557,1663.0,1298.0,75.62600897064816,layer178.csv,92,1,4509.604651162791,1.0
1528.5379746835442,1685.0,1086.0,125.54789474291914,layer178.csv,93,0,4508.139240506329,1.0
1625.7579617834394,1867.0,1228.0,124.49850490361001,layer178.csv,93,1,4509.496815286624,1.0
1512.006993006993,1782.0,1195.0,103.72539704940105,layer178.csv,94,0,4508.706293706294,1.0
1508.9154929577464,1763.0,1298.0,74.04352478633875,layer178.csv,94,1,4510.37323943662,1.0
1577.0390625,1768.0,1269.0,115.24636669596615,layer178.csv,95,0,4507.1171875,1.0
1596.7109375,1738.0,1445.0,63.60745734873462,layer178.csv,95,1,4509.78125,1.0
1567.5,1859.0,1289.0,103.15686354079995,layer178.csv,96,0,4508.787610619469,1.0
1566.451776649746,1787.0,1018.0,132.8007704376116,layer178.csv,97,0,4508.8984771573605,1.0
1524.5149700598802,1773.0,1112.0,110.04663444170025,layer178.csv,98,0,4508.197604790419,1.0
1515.427536231884,1748.0,1195.0,79.54671289004347,layer178.csv,99,0,4507.623188405797,1.0
1470.633027522936,1651.0,1248.0,106.28459808418468,layer178.csv,100,0,4506.376146788991,1.0
1506.525,1696.0,1371.0,89.40972751887794,layer178.csv,101,0,4505.6375,1.0
1444.3,1663.0,1289.0,80.06753399474721,layer178.csv,102,0,4505.02,1.0
1450.7619047619048,1566.0,1248.0,96.32628319657684,layer178.csv,103,0,4500.571428571428,1.0
1371.162162162162,1585.0,973.0,105.01132847859114,layer179.csv,0,0,4513.5351351351355,1.0
1548.248120300752,1763.0,1308.0,87.9189994619567,layer179.csv,1,0,4509.616541353384,1.0
1408.2406015037593,1591.0,1206.0,84.20152610335772,layer179.csv,1,1,4515.090225563909,1.0
1376.0743243243244,1640.0,942.0,161.08920188014247,layer179.csv,2,0,4514.97972972973,1.0
1459.2789115646258,1628.0,1259.0,74.22504686754179,layer179.csv,2,1,4522.285714285715,1.0
1551.0816326530612,1707.0,958.0,113.66189928782379,layer179.csv,3,0,4520.224489795918,1.0
1480.63698630137,1640.0,1279.0,75.97484083716589,layer179.csv,3,1,4520.986301369863,1.0
1516.2260273972602,1707.0,1206.0,84.71448991776228,layer179.csv,4,0,4519.527397260274,1.0
1530.2344827586207,1792.0,1269.0,99.59171920936645,layer179.csv,4,1,4531.124137931034,1.0
1596.296551724138,1768.0,1099.0,111.37059131026938,layer179.csv,5,0,4531.544827586207,1.0
1562.3472222222222,1841.0,1345.0,88.25604476027914,layer179.csv,5,1,4532.486111111111,1.0
1584.7847222222222,1819.0,1195.0,118.30681411731746,layer179.csv,6,0,4522.069444444444,1.0
1536.7412587412587,1743.0,1380.0,74.09356334988959,layer179.csv,6,1,4521.335664335665,1.0
1619.188811188811,1810.0,1137.0,105.95314646314132,layer179.csv,7,0,4520.377622377622,1.0
1533.0070422535211,1763.0,1326.0,80.74847894428177,layer179.csv,7,1,4521.528169014085,1.0
1561.7535211267605,1841.0,1228.0,87.68575346566341,layer179.csv,8,0,4517.577464788732,1.0
1480.5531914893618,1668.0,1259.0,77.6305512656866,layer179.csv,8,1,4516.631205673759,1.0
1601.1914893617022,1733.0,1298.0,58.502944690828286,layer179.csv,9,0,4514.7163120567375,1.0
1519.7285714285715,1701.0,1317.0,83.78525636216357,layer179.csv,9,1,4517.935714285714,1.0
1564.5,1738.0,1259.0,92.12673723890212,layer179.csv,10,0,4518.0,1.0
1514.9424460431655,1668.0,1371.0,57.41879092119064,layer179.csv,10,1,4522.496402877698,1.0
1588.6187050359713,1773.0,1248.0,98.95449107947495,layer179.csv,11,0,4523.446043165468,1.0
1534.4855072463768,1674.0,1298.0,86.11731428084366,layer179.csv,11,1,4527.768115942029,1.0
1566.1159420289855,1773.0,1060.0,115.11236303135865,layer179.csv,12,0,4525.789855072464,1.0
1546.6642335766423,1738.0,1421.0,67.5616266255913,layer179.csv,12,1,4527.846715328467,1.0
1614.5328467153286,1787.0,1124.0,117.20361290206745,layer179.csv,13,0,4524.693430656935,1.0
1502.1691176470588,1728.0,1308.0,91.09550217693798,layer179.csv,13,1,4526.588235294118,1.0
1589.4705882352941,1801.0,1206.0,114.28646548813917,layer179.csv,14,0,4524.367647058823,1.0
1533.7925925925927,1690.0,1345.0,65.85799496405787,layer179.csv,14,1,4526.029629629629,1.0
1603.437037037037,1753.0,1046.0,110.69923265198982,layer179.csv,15,0,4525.34074074074,1.0
1571.5074626865671,1738.0,1326.0,82.22318973004474,layer179.csv,15,1,4527.149253731343,1.0
1539.5074626865671,1738.0,1003.0,119.87784493184024,layer179.csv,16,0,4525.798507462687,1.0
1510.3308270676691,1685.0,1362.0,75.88730483193025,layer179.csv,16,1,4527.375939849624,1.0
1619.7293233082708,1773.0,1298.0,78.78801174213581,layer179.csv,17,0,4524.654135338345,1.0
1514.8636363636363,1663.0,1336.0,68.72527353994668,layer179.csv,17,1,4525.833333333333,1.0
1510.340909090909,1690.0,1354.0,74.48071028953846,layer179.csv,18,0,4522.909090909091,1.0
1473.6870229007634,1651.0,1206.0,80.76656438897193,layer179.csv,18,1,4523.839694656489,1.0
1603.679389312977,1846.0,1336.0,112.57603145271345,layer179.csv,19,0,4519.740458015267,1.0
1503.8846153846155,1753.0,1317.0,81.31804933671856,layer179.csv,19,1,4520.823076923077,1.0
1614.1846153846154,1777.0,1345.0,95.52581484486352,layer179.csv,20,0,4518.0615384615385,1.0
1503.8062015503876,1701.0,1308.0,91.53167601152488,layer179.csv,20,1,4519.53488372093,1.0
1574.906976744186,1733.0,1326.0,81.48224154844507,layer179.csv,21,0,4516.069767441861,1.0
1616.1875,1867.0,1468.0,74.38348165923668,layer179.csv,21,1,4516.6640625,1.0
1594.3515625,1777.0,1269.0,81.63673248794683,layer179.csv,22,0,4516.8359375,1.0
1495.7795275590552,1717.0,1308.0,89.83869301131625,layer179.csv,22,1,4519.188976377953,1.0
1581.4444444444443,1792.0,1238.0,98.99607620535491,layer179.csv,23,0,4517.638888888889,1.0
1552.2,1758.0,1259.0,91.48398766997424,layer179.csv,24,0,4518.628,1.0
1568.641129032258,1841.0,1298.0,103.56116823629995,layer179.csv,25,0,4518.677419354839,1.0
1558.5772357723577,1773.0,1248.0,91.52373259505647,layer179.csv,26,0,4519.784552845528,1.0
1604.4303278688524,1819.0,1112.0,119.68482886543407,layer179.csv,27,0,4519.487704918033,1.0
1547.7438016528927,1743.0,1269.0,82.02328120678665,layer179.csv,28,0,4519.417355371901,1.0
1555.65,1768.0,1228.0,98.80946732643251,layer179.csv,29,0,4520.5875,1.0
1571.4453781512605,1773.0,1137.0,106.37832418678992,layer179.csv,30,0,4521.428571428572,1.0
1596.3135593220338,1801.0,1269.0,89.7473099688969,layer179.csv,31,0,4521.830508474576,1.0
1548.1872340425532,1763.0,958.0,105.25146709852568,layer179.csv,32,0,4520.221276595745,1.0
1596.2413793103449,1841.0,1195.0,108.22626527164849,layer179.csv,33,0,4521.573275862069,1.0
1589.4608695652173,1896.0,1086.0,126.11273679471297,layer179.csv,34,0,4522.265217391305,1.0
1594.480349344978,1806.0,1259.0,97.8699154807535,layer179.csv,35,0,4521.375545851528,1.0
1610.0748898678414,1792.0,1228.0,87.40496984005642,layer179.csv,36,0,4521.114537444934,1.0
1612.8355555555556,1828.0,1289.0,109.73578198069023,layer179.csv,37,0,4520.311111111111,1.0
1559.9775784753363,1846.0,1172.0,109.98195709937954,layer179.csv,38,0,4520.627802690583,1.0
1603.3561643835617,1965.0,1269.0,114.69559113751468,layer179.csv,39,0,4521.48401826484,1.0
1550.8433179723502,1758.0,1326.0,74.40921455781452,layer179.csv,40,0,4520.290322580645,1.0
1591.5023255813953,1810.0,1269.0,68.13235234785407,layer179.csv,41,0,4520.637209302326,1.0
1557.1214953271028,1722.0,1217.0,84.6194571514443,layer179.csv,42,0,4520.565420560748,1.0
1657.1367924528302,1841.0,1228.0,104.43367112757905,layer179.csv,43,0,4521.301886792453,1.0
1599.4571428571428,1801.0,1206.0,98.96315125400186,layer179.csv,44,0,4520.133333333333,1.0
1631.201923076923,1867.0,1269.0,90.91652763002872,layer179.csv,45,0,4521.033653846154,1.0
1652.448051948052,1837.0,1279.0,93.21048950278048,layer179.csv,46,0,4520.058441558442,1.0
1446.8831168831168,1701.0,1184.0,114.99163990233332,layer179.csv,46,1,4523.318181818182,1.0
1393.0176991150443,1597.0,1172.0,87.41407738848119,layer179.csv,47,0,4520.371681415929,1.0
1447.9469026548672,1690.0,1149.0,92.37992356576764,layer179.csv,47,1,4522.04424778761,1.0
1476.9166666666667,1701.0,1124.0,132.4635432025649,layer179.csv,48,0,4520.4375,1.0
1412.3709677419354,1651.0,958.0,128.49742483562096,layer179.csv,49,0,4515.741935483871,1.0
853.3333333333334,942.0,670.0,95.6428541792619,layer179.csv,50,0,4470.666666666667,1.0
986.6666666666666,1086.0,942.0,48.23438146753367,layer179.csv,50,1,4515.333333333333,1.0
1188.0,1217.0,1161.0,20.813457185196313,layer179.csv,50,2,4519.4,1.0
1178.2,1238.0,1137.0,32.8292552458931,layer179.csv,50,3,4520.2,1.0
1321.5238095238096,1566.0,1003.0,120.86309415344567,layer179.csv,51,0,4510.390476190476,1.0
1392.8770053475937,1696.0,856.0,141.07509607750777,layer179.csv,52,0,4510.673796791444,1.0
1557.325925925926,1768.0,1269.0,97.6597896425727,layer179.csv,53,0,4511.851851851852,1.0
1421.4925373134329,1572.0,1217.0,74.58879775327162,layer179.csv,53,1,4514.238805970149,1.0
1329.1647727272727,1622.0,942.0,181.17749680892587,layer179.csv,54,0,4513.318181818182,1.0
1494.5542857142857,1668.0,1259.0,88.20966044554513,layer179.csv,54,1,4514.771428571428,1.0
1512.520737327189,1815.0,989.0,117.30868642592962,layer179.csv,55,0,4514.898617511521,1.0
1283.8472222222222,1591.0,892.0,177.81784216518867,layer179.csv,55,1,4516.532407407408,1.0
1486.0532544378698,1668.0,1046.0,89.94747055822546,layer179.csv,56,0,4515.816568047338,1.0
1473.5384615384614,1753.0,1298.0,88.70741748670042,layer179.csv,56,1,4516.147928994083,1.0
1558.394117647059,1722.0,1195.0,93.10129190098931,layer179.csv,57,0,4516.388235294117,1.0
1489.335294117647,1707.0,1279.0,85.08092646676401,layer179.csv,57,1,4518.470588235294,1.0
1597.3859649122808,1763.0,1362.0,77.32397577670781,layer179.csv,58,0,4518.292397660819,1.0
1489.9590643274853,1668.0,1289.0,81.22881958571269,layer179.csv,58,1,4521.356725146199,1.0
1531.5755813953488,1777.0,1137.0,93.51228054664303,layer179.csv,59,0,4518.459302325581,1.0
1512.6453488372092,1685.0,1298.0,77.89100040109233,layer179.csv,59,1,4520.930232558139,1.0
1547.9653179190752,1777.0,1248.0,92.57353870750305,layer179.csv,60,0,4520.520231213873,1.0
1452.8439306358382,1646.0,1289.0,63.88477643143639,layer179.csv,60,1,4522.023121387283,1.0
1539.4310344827586,1743.0,1217.0,102.54185219047872,layer179.csv,61,0,4521.074712643678,1.0
1537.1149425287356,1674.0,1326.0,71.0586491273321,layer179.csv,61,1,4522.8448275862065,1.0
1567.5885714285714,1777.0,1326.0,70.26799219083047,layer179.csv,62,0,4521.868571428571,1.0
1497.7714285714285,1668.0,1308.0,61.579535429178655,layer179.csv,62,1,4522.057142857143,1.0
1608.75,1787.0,1279.0,98.18908590525268,layer179.csv,63,0,4521.494318181818,1.0
1515.4829545454545,1690.0,1308.0,83.03613496215054,layer179.csv,63,1,4522.0625,1.0
1551.8022598870057,1758.0,1289.0,86.31083228021967,layer179.csv,64,0,4521.672316384181,1.0
1490.6158192090395,1773.0,1298.0,99.23651698555801,layer179.csv,64,1,4522.966101694915,1.0
1564.2247191011236,1810.0,1248.0,102.44727367454959,layer179.csv,65,0,4520.595505617977,1.0
1482.2033898305085,1712.0,1259.0,76.92099835876449,layer179.csv,65,1,4522.587570621469,1.0
1467.6536312849162,1668.0,1073.0,100.28614159648868,layer179.csv,66,0,4523.458100558659,1.0
1471.5898876404494,1616.0,1248.0,69.48611783584897,layer179.csv,66,1,4524.747191011236,1.0
